;papel;tipo;empresa;setor;cotacao;dt_ult_cotacao;min_52_sem;max_52_sem;vol_med;valor_mercado;valor_firma;ult_balanco_pro;nr_acoes;os_dia;pl;lpa;pvp;vpa;p_ebit;marg_bruta;psr;marg_ebit;p_ativo;marg_liquida;p_cap_giro;ebit_ativo;p_ativo_circ_liq;roic;div_yield;roe;ev_ebitda;liquidez_corr;ev_ebit;cres_rec;ativo;disponibilidades;ativo_circulante;divd_bruta;divd_liquida;patr_liquido;lucro_liquido_12m;lucro_liquido_3m
126;CRPG3;ON;CRISTAL ON;Químicos;45,00;08/08/2023;35,65;50,79;599;1.305.850.000;1.209.180.000;30/06/2023;29019000;0.00;12.48;3.60;1.86;24.23;20.53;13.1;1.90;9.3;1.38;15.2;2.71;6.7;3.50;8.0;21.4;14.9;13.57;4.52;19.01;7.1;947.424.000;105.947.000;617.786.000;9.272.000;-96.675.000;703.208.000;104.605.000;10.383.000
127;CRPG5;PNA;CRISTAL PNA;Químicos;35,20;24/08/2023;19,12;47,00;351.555;1.021.470.000;924.794.000;30/06/2023;29019000;-4.86;9.77;3.60;1.45;24.23;16.06;13.1;1.49;9.3;1.08;15.2;2.12;6.7;2.73;8.0;27.3;14.9;10.38;4.52;14.54;7.1;947.424.000;105.947.000;617.786.000;9.272.000;-96.675.000;703.208.000;104.605.000;10.383.000
128;CRPG6;PNB;CRISTAL PNB;Químicos;25,55;24/08/2023;18,59;36,49;191.890;741.435.000;644.760.000;30/06/2023;29019000;-3.26;7.09;3.60;1.05;24.23;11.66;13.1;1.08;9.3;0.78;15.2;1.54;6.7;1.98;8.0;37.7;14.9;7.24;4.52;10.14;7.1;947.424.000;105.947.000;617.786.000;9.272.000;-96.675.000;703.208.000;104.605.000;10.383.000
129;CSAB3;ON;COMPANHIA DE SEGUROS ALIANÇA DA BAHIA ON;Previdência e Seguros;35,01;23/08/2023;27,64;46,02;300;268.877.000;-;30/06/2023;7680000;0.00;38.61;0.91;1.31;26.65;28.95;-277.6;620.96;2145.0;0.66;1608.3;0;2.3;0;0;1.7;3.4;0;0;0;-14.9;405.181.000;0;0;0;0;204.642.000;6.964.000;0
130;CSAB4;PN;COMPANHIA DE SEGUROS ALIANÇA DA BAHIA PN;Previdência e Seguros;47,50;28/07/2023;36,27;52,00;3.303;364.800.000;-;30/06/2023;7680000;0.00;52.38;0.91;1.78;26.65;39.28;-277.6;842.49;2145.0;0.90;1608.3;0;2.3;0;0;1.4;3.4;0;0;0;-14.9;405.181.000;0;0;0;0;204.642.000;6.964.000;0
131;CSAN3;ON;COSAN SA INDUSTRIA E COMERCIO ON;Petróleo, Gás e Biocombustíveis;18,01;24/08/2023;13,28;20,49;133.252.000;33.752.000.000;78.256.000.000;30/06/2023;1874070000;-1.32;-29.20;-0.62;1.88;9.57;5.16;24.7;0.81;15.6;0.25;3.2;3.05;4.8;-0.55;5.7;2.4;-6.4;8.08;1.65;11.96;39.8;135.039.000.000;15.739.300.000;28.005.500.000;60.243.300.000;44.504.000.000;17.929.300.000;-1.155.700.000;-1.042.700.000
132;CSED3;ON NM;CRUZEIRO EDU ON NM;Diversos;4,56;24/08/2023;1,95;5,73;1.966.680;1.673.740.000;1.911.160.000;30/06/2023;367049000;-1.94;34.42;0.13;1.19;3.83;5.08;46.4;0.78;15.3;0.36;2.3;5.49;7.0;-0.75;8.5;1.5;3.5;3.27;1.41;5.80;9.3;4.685.370.000;728.241.000;1.056.920.000;965.654.000;237.413.000;1.406.350.000;48.633.000;48.243.000
133;CSMG3;ON;COPASA MG ON;Água e Saneamento;18,67;24/08/2023;12,01;21,15;39.675.000;7.099.320.000;10.322.300.000;30/06/2023;380253000;-0.53;6.56;2.85;0.94;19.94;4.55;39.5;1.05;23.1;0.53;16.1;18.01;11.5;-2.02;12.5;8.0;14.3;4.45;1.19;6.62;8.2;13.509.800.000;766.927.000;2.417.500.000;3.989.860.000;3.222.930.000;7.581.400.000;1.082.430.000;249.276.000
134;CSNA3;ON;CSN ON;Siderurgia e Metalurgia;11,98;24/08/2023;9,83;16,92;108.819.000;15.886.600.000;44.376.300.000;30/06/2023;1326090000;-2.28;-26.81;-0.45;0.86;13.94;2.21;25.5;0.36;16.2;0.19;-0.2;1.63;8.6;-0.45;11.2;24.4;-3.2;4.28;1.53;6.17;18.7;83.866.400.000;13.180.100.000;28.283.000.000;41.669.800.000;28.489.700.000;18.482.000.000;-592.461.000;183.603.000
135;CSRN3;ON;COSERN ON;Energia Elétrica;27,20;15/08/2023;16,14;31,77;6.190;4.571.610.000;6.704.610.000;30/06/2023;168074000;0.00;7.15;3.80;3.00;9.07;4.76;31.5;1.26;26.6;0.81;17.7;-17.25;17.0;-1.70;19.2;11.0;41.9;5.96;0.84;6.98;10.7;5.655.000.000;404.000.000;1.440.000.000;2.537.000.000;2.133.000.000;1.524.000.000;639.000.000;174.000.000
136;CSRN5;PNA;COSERN PNA;Energia Elétrica;29,50;31/07/2023;17,59;29,50;269;4.958.180.000;7.091.180.000;30/06/2023;168074000;0.00;7.76;3.80;3.25;9.07;5.16;31.5;1.37;26.6;0.88;17.7;-18.71;17.0;-1.84;19.2;11.1;41.9;6.31;0.84;7.38;10.7;5.655.000.000;404.000.000;1.440.000.000;2.537.000.000;2.133.000.000;1.524.000.000;639.000.000;174.000.000
137;CSRN6;PNB;COSERN PNB;Energia Elétrica;27,60;01/08/2023;17,52;27,76;558;4.638.840.000;6.771.840.000;30/06/2023;168074000;0.00;7.26;3.80;3.04;9.07;4.83;31.5;1.28;26.6;0.82;17.7;-17.51;17.0;-1.72;19.2;11.9;41.9;6.02;0.84;7.05;10.7;5.655.000.000;404.000.000;1.440.000.000;2.537.000.000;2.133.000.000;1.524.000.000;639.000.000;174.000.000
138;CSUD3;ON;CSU DIGITAL ON;Serviços Diversos;15,36;24/08/2023;8,58;16,43;1.227.300;642.048.000;658.462.000;30/06/2023;41800000;-2.17;7.92;1.94;1.62;9.47;5.87;38.9;1.20;20.4;1.07;15.1;26.23;18.3;-14.43;21.8;6.3;20.5;3.84;1.18;6.02;6.8;597.810.000;67.044.000;157.508.000;83.458.000;16.414.000;395.817.000;81.116.000;20.485.000
139;CTKA3;ON;KARSTEN ON;Tecidos, Vestuário e Calçados;18,00;30/06/2023;17,19;24,00;196;111.690.000;591.588.000;30/06/2023;6205000;0.00;3.92;4.59;-0.84;-21.55;2.07;38.6;0.17;8.4;0.18;4.5;0.63;8.9;-0.34;11.0;0.0;-21.3;8.33;1.75;10.97;21.3;609.189.000;55.675.000;411.333.000;535.573.000;479.898.000;-133.688.000;28.480.000;11.613.000
140;CTKA4;PN;KARSTEN PN;Tecidos, Vestuário e Calçados;13,60;23/08/2023;6,21;14,97;7.803;84.388.000;564.286.000;30/06/2023;6205000;0.00;2.96;4.59;-0.63;-21.55;1.57;38.6;0.13;8.4;0.14;4.5;0.48;8.9;-0.25;11.0;0.0;-21.3;7.94;1.75;10.47;21.3;609.189.000;55.675.000;411.333.000;535.573.000;479.898.000;-133.688.000;28.480.000;11.613.000
141;CTNM3;ON;COTEMINAS ON;Tecidos, Vestuário e Calçados;9,20;23/08/2023;3,85;15,49;14.411;281.851.000;1.357.960.000;30/09/2022;30636000;0.00;-0.92;-9.99;0.56;16.45;-2.22;22.4;0.16;-7.1;0.07;-30.0;-11.90;-3.4;-0.19;-4.0;0.0;-60.7;-77.95;0.98;-10.70;01.1;3.762.510.000;309.867.000;1.368.980.000;1.385.980.000;1.076.110.000;504.079.000;-306.183.000;-116.295.000
142;CTNM4;PN;COTEMINAS PN;Tecidos, Vestuário e Calçados;2,34;24/08/2023;1,17;4,36;123.826;71.688.200;1.147.800.000;30/09/2022;30636000;1.30;-0.23;-9.99;0.14;16.45;-0.56;22.4;0.04;-7.1;0.02;-30.0;-3.03;-3.4;-0.05;-4.0;0.0;-60.7;-65.89;0.98;-9.04;01.1;3.762.510.000;309.867.000;1.368.980.000;1.385.980.000;1.076.110.000;504.079.000;-306.183.000;-116.295.000
143;CTSA3;ON;SANTANENSE ON;Tecidos, Vestuário e Calçados;3,01;24/08/2023;1,37;6,99;31.325;83.753.200;215.940.000;31/12/2022;27825000;0.33;13.54;0.22;0.27;11.19;-4.38;8.7;0.20;-4.7;0.13;1.5;-1.72;-3.1;-0.61;-3.4;0.0;2.0;-26.76;0.78;-11.30;1.3;625.465.000;26.872.000;176.556.000;159.059.000;132.187.000;311.350.000;6.185.000;31.612.000
144;CTSA4;PN;SANTANENSE PN;Tecidos, Vestuário e Calçados;2,18;24/08/2023;0,96;3,79;131.494;60.658.500;192.846.000;31/12/2022;27825000;-3.54;9.81;0.22;0.19;11.19;-3.18;8.7;0.15;-4.7;0.10;1.5;-1.25;-3.1;-0.44;-3.4;0.0;2.0;-23.90;0.78;-10.09;1.3;625.465.000;26.872.000;176.556.000;159.059.000;132.187.000;311.350.000;6.185.000;31.612.000
145;CURY3;ON NM;CURY S/A ON NM;Construção Civil;18,00;24/08/2023;8,64;18,10;31.266.400;5.253.750.000;4.917.970.000;30/06/2023;291875000;-0.28;13.30;1.35;5.44;3.31;9.45;37.7;2.08;22.0;1.85;16.2;3.76;19.6;11.56;29.5;1.5;40.9;8.64;2.77;8.85;31.6;2.836.650.000;835.390.000;2.188.830.000;499.607.000;-335.783.000;964.959.000;394.879.000;121.373.000
146;CVCB3;ON NM;CVC BRASIL ON NM;Viagens e Lazer;2,43;24/08/2023;2,43;8,22;62.733.100;1.078.710.000;1.095.760.000;30/06/2023;443914000;-3.95;-2.31;-1.05;2.04;1.19;-13.62;100.0;0.88;-6.5;0.26;-38.1;-2.78;-1.9;-0.77;-3.1;0.0;-88.1;8.31;0.85;-13.83;09.2;4.121.980.000;773.874.000;2.194.910.000;790.920.000;17.046.000;529.943.000;-466.724.000;-166.951.000
147;CXSE3;ON NM;CAIXA SEGURI ON NM;Previdência e Seguros;10,51;24/08/2023;7,09;10,89;24.938.200;31.530.000.000;30.703.800.000;30/06/2023;3000000000;-2.23;9.33;1.13;2.66;3.95;-287.06;0;0;0;2.63;0.0;36.94;-0.9;37.07;-1.0;8.2;28.5;-279.50;7.44;-279.54;0;11.996.800.000;826.214.000;986.008.000;0;-826.214.000;11.861.400.000;3.377.960.000;822.578.000
148;CYRE3;PN;CYRELA BRAZIL REALTY PN;Construção Civil;23,78;24/08/2023;11,69;25,71;141.615.000;9.505.890.000;11.464.400.000;30/06/2023;399743000;-1.74;10.12;2.35;1.26;18.81;12.41;32.2;1.63;13.1;0.56;16.6;1.73;4.6;36.72;5.6;2.2;12.5;14.19;2.65;14.96;12.2;16.825.100.000;2.883.690.000;8.840.340.000;4.842.230.000;1.958.540.000;7.519.980.000;939.291.000;279.385.000
149;DASA3;ON;DIAGNOSTICOS DA AMERICA SA ON;Serv.Méd.Hospit. Análises e Diagnósticos;12,87;24/08/2023;6,61;22,54;7.670.010;9.688.540.000;17.983.400.000;30/06/2023;752800000;-3.01;-12.88;-1.00;1.19;10.81;9.42;29.2;0.70;7.4;0.35;-5.5;22.69;3.8;-0.88;4.4;0.6;-9.2;8.16;1.05;17.49;39.2;27.381.300.000;2.825.130.000;8.283.300.000;11.120.000.000;8.294.880.000;8.139.120.000;-752.066.000;-282.101.000
150;DESK3;ON NM;DESKTOPSIGMA ON NM;Telecomunicações;15,79;24/08/2023;7,33;15,79;3.290.450;1.819.690.000;2.500.560.000;30/06/2023;115243000;6.47;22.67;0.70;1.48;10.66;6.38;61.7;2.13;33.4;0.63;10.6;-58.25;9.9;-1.45;10.7;0.1;6.5;5.95;0.92;8.76;57.2;2.883.030.000;171.795.000;368.822.000;852.670.000;680.875.000;1.228.170.000;80.268.000;25.107.000
151;DIRR3;ON NM;Direcional Engenharia ON NM;Construção Civil;21,73;24/08/2023;11,90;22,31;51.052.400;3.770.160.000;4.128.870.000;30/06/2023;173500000;-1.67;13.25;1.64;2.59;8.39;9.50;33.7;1.66;17.5;0.55;14.9;1.59;5.8;-1.96;7.1;2.8;19.5;9.11;3.61;10.41;13.4;6.806.670.000;1.113.200.000;3.272.450.000;1.471.920.000;358.715.000;1.456.030.000;284.510.000;104.439.000
152;DMVF3;ON NM;D1000VFARMA ON NM;Comércio e Distribuição;4,80;24/08/2023;3,20;5,39;298.751;242.894.000;218.465.000;30/06/2023;50603000;-0.41;19.26;0.25;0.28;16.91;1.71;31.7;0.15;8.8;0.16;0.8;3.58;9.6;-1.20;11.8;0.0;1.5;0.90;1.19;1.54;25.0;1.486.040.000;51.969.000;426.993.000;27.540.000;-24.429.000;855.831.000;12.614.000;7.948.000
153;DOHL3;ON;DOHLER ON;Tecidos, Vestuário e Calçados;10,00;11/08/2023;10,00;18,79;45;756.450.000;780.427.000;30/06/2023;75645000;0.00;-80.54;-0.12;1.08;9.24;-42.44;18.5;1.15;-2.7;0.79;-1.4;1.70;-1.9;2.96;-2.1;0.0;-1.3;827.59;7.03;-43.78;10.0;963.446.000;83.047.000;519.944.000;107.024.000;23.977.000;699.104.000;-9.392.000;-12.931.000
154;DOHL4;PN;DOHLER PN;Tecidos, Vestuário e Calçados;5,39;24/08/2023;4,03;5,90;20.216;407.727.000;431.704.000;30/06/2023;75645000;-1.28;-43.41;-0.12;0.58;9.24;-22.87;18.5;0.62;-2.7;0.42;-1.4;0.91;-1.9;1.60;-2.1;0.0;-1.3;457.79;7.03;-24.22;10.0;963.446.000;83.047.000;519.944.000;107.024.000;23.977.000;699.104.000;-9.392.000;-12.931.000
155;DOTZ3;ON NM;DOTZ SA ON NM;Diversos;1,22;24/08/2023;0,76;2,69;522.368;161.123.000;156.915.000;30/06/2023;132068000;-2.40;-1.91;-0.64;-0.79;-1.54;-3.28;86.8;1.13;-34.6;0.51;-59.4;-1.05;-15.5;-0.44;-28.6;0.0;41.5;-6.66;0.51;-3.19;13.9;317.522.000;109.735.000;157.545.000;105.527.000;-4.208.000;-203.578.000;-84.468.000;-18.618.000
156;DTCY3;ON;DTCOM ON;Serviços Diversos;5,00;15/08/2023;4,40;7,28;512;55.655.000;55.632.000;30/06/2023;11131000;0.00;29.03;0.17;-151.24;-0.03;-24.91;11.1;5.82;-23.4;6.13;20.1;-307.49;-24.6;-9.06;-28.5;0.0;-520.9;-459.77;0.95;-24.90;-15.6;9.072.000;1.102.000;3.298.000;1.079.000;-23.000;-368.000;1.917.000;184.000
157;EALT3;ON;ELECTRO AÇO ALTONA S/A ON;Máquinas e Equipamentos;8,75;24/08/2023;6,96;10,23;4.742;196.875.000;297.749.000;30/06/2023;22500000;-0.57;6.28;1.39;0.89;9.86;4.25;22.1;0.42;9.9;0.37;6.7;-234.09;8.8;-1.68;9.5;3.9;14.1;4.53;1.00;6.43;16.3;526.986.000;8.109.000;187.605.000;108.983.000;100.874.000;221.860.000;31.327.000;9.369.000
158;EALT4;PN;ELECTRO AÇO ALTONA S/A PN;Máquinas e Equipamentos;9,05;24/08/2023;6,26;9,28;95.095;203.625.000;304.499.000;30/06/2023;22500000;0.44;6.50;1.39;0.92;9.86;4.40;22.1;0.43;9.9;0.39;6.7;-242.12;8.8;-1.73;9.5;4.2;14.1;4.63;1.00;6.57;16.3;526.986.000;8.109.000;187.605.000;108.983.000;100.874.000;221.860.000;31.327.000;9.369.000
159;ECOR3;ON NM;ECORODOVIAS ON NM;Transporte;8,00;24/08/2023;3,87;8,39;36.563.700;5.570.670.000;17.763.500.000;30/06/2023;696334000;-2.20;11.86;0.67;2.20;3.64;2.45;36.0;0.77;31.6;0.26;6.6;-2.76;10.6;-0.35;12.0;0.1;18.5;5.98;0.59;7.80;18.2;21.406.400.000;2.179.090.000;2.872.810.000;14.371.900.000;12.192.800.000;2.536.550.000;469.654.000;120.104.000
160;EGIE3;ON; ENGIE BRASIL ON;Energia Elétrica;41,75;24/08/2023;34,37;44,92;60.259.800;34.065.000.000;47.356.400.000;30/06/2023;815928000;0.68;10.52;3.97;4.08;10.22;6.42;50.3;3.00;46.6;0.85;28.5;20.04;13.2;-1.47;15.2;8.5;38.8;7.59;1.28;8.93;5.6;40.263.000.000;4.753.810.000;7.818.420.000;18.045.200.000;13.291.400.000;8.341.660.000;3.238.510.000;732.601.000
161;EKTR3;ON;ELEKTRO ELETRICIDADE E SERVIÇOS S.A. ON;Energia Elétrica;34,92;17/05/2023;27,17;37,76;0;6.766.060.000;11.362.100.000;30/06/2023;193759000;0.00;8.21;4.25;2.37;14.75;3.82;25.4;0.80;21.0;0.63;9.8;9.08;16.4;-1.47;19.6;16.8;28.8;5.36;1.29;6.42;8.3;10.764.000.000;1.052.000.000;3.297.000.000;5.648.000.000;4.596.000.000;2.858.000.000;824.000.000;179.000.000
162;EKTR4;PN;ELEKTRO ELETRICIDADE E SERVIÇOS S.A. PN;Energia Elétrica;36,08;24/08/2023;26,25;40,15;18.322;6.990.820.000;11.586.800.000;30/06/2023;193759000;-8.40;8.48;4.25;2.45;14.75;3.95;25.4;0.83;21.0;0.65;9.8;9.38;16.4;-1.52;19.6;17.9;28.8;5.47;1.29;6.55;8.3;10.764.000.000;1.052.000.000;3.297.000.000;5.648.000.000;4.596.000.000;2.858.000.000;824.000.000;179.000.000
163;ELET3;ON;ELETROBRÁS ON;Energia Elétrica;37,21;24/08/2023;30,33;51,23;346.737.000;85.847.200.000;123.023.000.000;30/06/2023;2307100000;1.39;50.40;0.74;0.77;48.29;9.86;49.6;2.49;25.2;0.33;4.5;6.17;3.3;-0.79;3.6;0.6;1.5;10.09;1.47;14.13;17.1;263.464.000.000;20.193.500.000;43.749.200.000;57.369.400.000;37.175.900.000;111.402.000.000;1.703.340.000;1.685.230.000
164;ELET5;PNA;ELETROBRÁS PNA;Energia Elétrica;86,01;14/08/2023;60,65;86,01;2.050;198.434.000.000;235.610.000.000;30/06/2023;2307100000;0.00;116.50;0.74;1.78;48.29;22.80;49.6;5.75;25.2;0.75;4.5;14.27;3.3;-1.83;3.6;0.0;1.5;19.32;1.47;27.07;17.1;263.464.000.000;20.193.500.000;43.749.200.000;57.369.400.000;37.175.900.000;111.402.000.000;1.703.340.000;1.685.230.000
165;ELET6;PNB;ELETROBRÁS PNB;Energia Elétrica;40,50;24/08/2023;31,93;52,80;86.389.900;93.437.500.000;130.613.000.000;30/06/2023;2307100000;1.38;54.86;0.74;0.84;48.29;10.73;49.6;2.71;25.2;0.35;4.5;6.72;3.3;-0.86;3.6;3.7;1.5;10.71;1.47;15.01;17.1;263.464.000.000;20.193.500.000;43.749.200.000;57.369.400.000;37.175.900.000;111.402.000.000;1.703.340.000;1.685.230.000
166;ELMD3;ON NM;ELETROMIDIA ON NM;Mídia;13,81;24/08/2023;9,54;17,20;2.036.360;1.933.180.000;2.476.350.000;30/06/2023;139984000;-1.57;31.21;0.44;2.44;5.66;13.40;43.5;2.21;16.5;0.86;10.1;-10.55;6.5;-2.54;8.1;0.0;7.8;8.83;0.74;17.17;78.1;2.235.710.000;308.786.000;510.141.000;851.959.000;543.173.000;793.007.000;61.934.000;14.390.000
167;EMAE4;PN;EMAE PN;Energia Elétrica;59,19;24/08/2023;33,80;69,20;183.192;2.186.890.000;1.718.060.000;30/06/2023;36947000;2.14;31.54;1.88;1.96;30.26;-54.71;10.3;3.88;-7.1;1.08;12.3;2.75;-2.0;130.65;-2.6;3.4;6.2;-51.25;7.22;-42.98;7.9;2.023.990.000;468.834.000;922.778.000;0;-468.834.000;1.117.950.000;69.337.000;37.848.000
168;EMBR3;ON;EMBRAER ON;Material de Transporte;18,70;24/08/2023;11,40;21,05;122.724.000;13.846.700.000;20.403.000.000;30/06/2023;740465000;-3.41;-27.38;-0.68;1.14;16.34;6.90;18.2;0.54;7.9;0.27;-2.4;1.35;3.9;-1.65;5.4;0.0;-4.2;6.48;1.52;10.16;18.3;51.703.900.000;10.241.600.000;30.035.200.000;16.797.800.000;6.556.300.000;12.102.300.000;-505.662.000;-96.205.000
169;ENAT3;ON;ENAUTA PART ON;Petróleo, Gás e Biocombustíveis;15,35;24/08/2023;10,47;16,88;22.083.300;4.080.140.000;4.199.900.000;30/06/2023;265807000;3.51;11.32;1.36;1.00;15.32;6.76;46.7;2.41;35.7;0.53;21.3;10.31;7.8;-2.46;11.3;1.0;8.9;4.45;1.24;6.96;21.8;7.749.810.000;1.702.860.000;2.019.080.000;1.822.630.000;119.767.000;4.072.900.000;360.532.000;41.106.000
170;ENBR3;ON;EDP ENERGIAS DO BRASIL S/A ON;Energia Elétrica;24,08;21/08/2023;18,25;24,80;76.880.900;13.994.500.000;23.983.800.000;30/06/2023;581165000;0.00;36.67;0.66;1.30;18.49;3.22;29.7;0.80;24.8;0.38;3.4;-7.65;11.9;-0.96;13.2;5.9;3.6;4.22;0.84;5.52;6.9;36.409.900.000;2.240.010.000;9.906.040.000;12.229.400.000;9.989.350.000;10.745.100.000;381.601.000;-222.754.000
171;ENEV3;ON;ENEVA ON;Energia Elétrica;12,71;24/08/2023;10,16;16,09;71.607.600;20.138.300.000;36.714.700.000;30/06/2023;1584450000;0.79;30.68;0.41;1.55;8.18;10.23;34.7;2.24;21.9;0.47;7.3;31.35;4.6;-0.91;5.0;0.0;5.1;11.03;1.14;18.65;29.9;42.790.700.000;1.686.680.000;5.326.810.000;18.263.000.000;16.576.300.000;12.965.100.000;656.461.000;389.928.000
172;ENGI11;UNT N2;ENERGISA UNT N2;Energia Elétrica;47,59;24/08/2023;35,67;50,74;110.115.000;19.408.000.000;41.942.500.000;30/06/2023;2039090000;-0.15;12.15;3.92;1.64;29.03;3.33;27.3;0.72;21.7;0.30;7.5;5.91;8.9;-0.59;10.7;3.2;13.5;5.81;1.23;7.21;12.6;65.091.300.000;8.578.200.000;17.539.300.000;31.112.700.000;22.534.500.000;11.837.500.000;1.597.710.000;484.259.000
173;ENGI3;ON;ENERGISA ON;Energia Elétrica;15,74;24/08/2023;10,90;16,34;88.963;32.095.200.000;54.629.800.000;30/06/2023;2039090000;0.00;20.09;0.78;2.71;5.81;5.51;27.3;1.20;21.7;0.49;7.5;9.78;8.9;-0.98;10.7;1.9;13.5;7.57;1.23;9.39;12.6;65.091.300.000;8.578.200.000;17.539.300.000;31.112.700.000;22.534.500.000;11.837.500.000;1.597.710.000;484.259.000
174;ENGI4;PN;ENERGISA PN;Energia Elétrica;7,89;24/08/2023;6,08;8,99;109.205;16.088.400.000;38.622.900.000;30/06/2023;2039090000;-1.38;10.07;0.78;1.36;5.81;2.76;27.3;0.60;21.7;0.25;7.5;4.90;8.9;-0.49;10.7;3.8;13.5;5.35;1.23;6.64;12.6;65.091.300.000;8.578.200.000;17.539.300.000;31.112.700.000;22.534.500.000;11.837.500.000;1.597.710.000;484.259.000
175;ENJU3;ON NM;ENJOEI ON NM;Programas e Serviços;1,65;24/08/2023;0,71;1,78;2.886.290;334.340.000;39.952.500;30/06/2023;202631000;-1.79;-10.72;-0.15;0.89;1.85;-5.71;42.3;2.28;-39.9;0.79;-21.2;1.11;-13.9;1.13;-51.9;0.0;-8.3;-1.07;8.29;-0.68;18.9;422.664.000;294.388.000;342.452.000;0;-294.388.000;375.094.000;-31.193.000;-4.866.000
176;ENMT3;ON;ENERGISA MT ON;Energia Elétrica;54,60;24/08/2023;43,11;80,21;149.646;11.954.200.000;16.422.200.000;30/06/2023;218942000;2.25;12.27;4.45;3.67;14.87;6.78;30.3;1.71;25.2;0.95;14.0;28.14;14.0;-2.03;15.8;5.7;29.9;8.11;1.14;9.31;14.2;12.639.200.000;1.010.350.000;3.489.020.000;5.478.320.000;4.467.970.000;3.256.180.000;974.584.000;305.382.000
177;ENMT4;ON;ENERGISA MT ON;Energia Elétrica;57,30;23/08/2023;40,64;79,64;23.630;12.545.400.000;17.013.300.000;30/06/2023;218942000;0.00;12.87;4.45;3.85;14.87;7.11;30.3;1.80;25.2;0.99;14.0;29.53;14.0;-2.13;15.8;6.8;29.9;8.40;1.14;9.65;14.2;12.639.200.000;1.010.350.000;3.489.020.000;5.478.320.000;4.467.970.000;3.256.180.000;974.584.000;305.382.000
178;EPAR3;ON;EMBPAR S/A ON;Comércio;14,00;23/08/2023;8,33;14,50;30.282;208.054.000;213.596.000;30/06/2023;14861000;0.00;4.19;3.34;1.54;9.10;3.13;16.1;0.19;6.0;0.84;4.5;2.31;26.8;3.68;36.0;8.9;36.8;3.04;2.13;3.21;31.5;248.396.000;36.315.000;169.773.000;41.857.000;5.542.000;135.207.000;49.697.000;-13.363.000
179;EQMA3B;ON MB;CEMAR ON MB;Energia Elétrica;28,49;22/08/2023;19,77;29,10;232.427;4.677.600.000;6.297.750.000;30/06/2023;164184000;0.00;5.73;4.97;1.24;23.05;3.82;30.1;0.90;23.5;0.54;15.6;7.64;14.0;-2.01;17.0;9.8;21.6;4.31;1.31;5.14;10.7;8.722.390.000;1.006.340.000;2.607.430.000;2.626.490.000;1.620.150.000;3.783.950.000;815.937.000;169.312.000
180;EQPA3;ON;EQTL PARA ON;Energia Elétrica;6,16;24/08/2023;5,29;6,64;96.196;13.607.900.000;17.359.300.000;30/06/2023;2209070000;-1.44;7.56;0.82;3.57;1.73;5.22;32.5;1.47;28.2;1.03;19.5;8.78;19.8;-2.74;23.9;14.6;47.2;5.74;1.55;6.66;16.7;13.161.300.000;1.372.730.000;4.374.040.000;5.124.110.000;3.751.380.000;3.812.660.000;1.800.570.000;519.256.000
181;EQPA5;PNA;EQTL PARA PNA;Energia Elétrica;8,41;23/08/2023;6,29;8,49;95;18.578.300.000;22.329.700.000;30/06/2023;2209070000;0.00;10.32;0.82;4.87;1.73;7.13;32.5;2.01;28.2;1.41;19.5;11.99;19.8;-3.73;23.9;10.7;47.2;7.38;1.55;8.57;16.7;13.161.300.000;1.372.730.000;4.374.040.000;5.124.110.000;3.751.380.000;3.812.660.000;1.800.570.000;519.256.000
182;EQPA7;PNC;EQTL PARA PNC;Energia Elétrica;7,00;11/08/2023;6,53;7,85;1.211;15.463.500.000;19.214.900.000;30/06/2023;2209070000;0.00;8.59;0.82;4.06;1.73;5.93;32.5;1.67;28.2;1.17;19.5;9.98;19.8;-3.11;23.9;12.9;47.2;6.35;1.55;7.37;16.7;13.161.300.000;1.372.730.000;4.374.040.000;5.124.110.000;3.751.380.000;3.812.660.000;1.800.570.000;519.256.000
183;EQTL3;ON NM;EQUATORIAL ENERGIA S.A. ON NM;Energia Elétrica;32,10;24/08/2023;23,66;34,46;247.299.000;36.765.600.000;70.346.200.000;30/06/2023;1145350000;0.09;22.34;1.44;1.98;16.23;5.11;29.3;1.08;21.0;0.38;6.8;5.68;7.5;-0.73;8.8;1.1;8.9;8.08;1.38;9.78;24.0;95.701.600.000;9.587.330.000;23.417.000.000;43.167.900.000;33.580.600.000;18.590.400.000;1.645.550.000;517.699.000
184;ESPA3;ON NM;ESPACOLASER ON NM;Comércio;1,59;24/08/2023;0,95;2,54;4.036.920;574.663.000;1.288.060.000;30/06/2023;361423000;1.27;-15.21;-0.10;0.65;2.43;5.51;36.9;0.59;10.7;0.25;-4.1;2.36;4.6;-1.27;5.1;0.0;-4.3;7.07;1.35;12.36;12.7;2.283.180.000;208.353.000;946.552.000;921.747.000;713.394.000;878.234.000;-37.787.000;-9.815.000
185;ESTR4;PN;ESTRELA PN;Viagens e Lazer;6,00;17/08/2023;3,75;7,20;1.964;48.504.000;123.786.000;30/06/2023;8084000;0.00;-0.75;-8.02;-0.09;-66.75;13.29;47.0;0.28;2.1;0.19;-37.3;-0.09;1.4;-0.07;1.6;0.0;12.0;21.58;0.18;33.92;11.3;256.060.000;951.000;127.364.000;76.233.000;75.282.000;-539.624.000;-64.794.000;-12.524.000
